ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
22_2_01,-5.8624,-3.6431,3.275,8.416,c1csc(-c2ccc3nc(-c4ccc(-c5ccc6nc(-c7ccc(-c8ccc9nc(-c%10ccc(-c%11ccc%12nc(-c%13ccc(-c%14ccc%15nc(-c%16ccc(-c%17ccc%18ncccc%18n%17)s%16)ccc%15n%14)s%13)ccc%12n%11)s%10)ccc9n8)s7)ccc6n5)s4)ccc3n2)c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,3.0,5.819975797367505,2.3248273209776715,2.699156666505323
22_2_000000111111,-5.1539,-3.6777,3.048,6.1256,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc%12nc(-c%13ccc%14nc(-c%15ccc%16nc(-c%17ccc%18ncccc%18n%17)ccc%16n%15)ccc%14n%13)ccc%12n%11)ccc%10n9)ccc8n7)s6)s5)s4)s3)s2)c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,3.0,5.174171678363436,2.3545454034614663,2.574405139742967
31_2_0011,-5.7393,-3.5275,3.188,5.6374,c1csc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12c(-c%13ccc(-c%14ccc(-c%15nccc%16c(-c%17nccc%18ccncc%17%18)cncc%15%16)s%14)s%13)cncc%11%12)cncc9%10)s8)s7)cncc56)cncc34)s2)c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=CC=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,3.0,5.707769040769903,2.225538004933547,2.6513444073497063
31_2_000000111111,-5.2226,-3.5743,2.9989999999999997,3.6593,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16c(-c%17nccc%18ccncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)s6)s5)s4)s3)s2)c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,3.0,5.23679234593659,2.265734717657293,2.5474763960806084
9_2_000000111111,-4.8357,-3.1667,2.6919999999999997,10.0529,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8sc(-c9cc%10sc(-c%11cc%12sc(-c%13cc%14sc(-c%15cc%16sc(-c%17cc%18sccc%18s%17)cc%16s%15)cc%14s%13)cc%12s%11)cc%10s9)cc8s7)s6)s5)s4)s3)s2)c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=CC=C(Br)S1']",10.0,3.0,4.884129517929992,1.9156453991487719,2.3787595735429736
9_2_0011,-4.8258,-3.1573,2.68,9.5674,c1csc(-c2ccc(-c3cc4sc(-c5cc6sc(-c7ccc(-c8ccc(-c9cc%10sc(-c%11cc%12sc(-c%13ccc(-c%14ccc(-c%15cc%16sc(-c%17cc%18sccc%18s%17)cc%16s%15)s%14)s%13)cc%12s%11)cc%10s9)s8)s7)cc6s5)cc4s3)s2)c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=CC=C(Br)S1']",10.0,3.0,4.875105578934734,1.907571700439302,2.3721647791766816
18_2_000111,-5.349,-3.2852,3.2,7.7546,c1csc(-c2ccc(-c3ccc(-c4ccc5cc(-c6ccc7cc(-c8ccc9cc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18ccccc%18n%17)ccc%16n%15)ccc%14n%13)s%12)s%11)s%10)ccc9n8)ccc7n6)ccc5n4)s3)s2)c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,3.0,5.352007082199278,2.0174255371351797,2.6579392017159984
18_2_01,-5.5642,-3.2789,3.28,8.3835,c1csc(-c2ccc3cc(-c4ccc(-c5ccc6cc(-c7ccc(-c8ccc9cc(-c%10ccc(-c%11ccc%12cc(-c%13ccc(-c%14ccc%15cc(-c%16ccc(-c%17ccc%18ccccc%18n%17)s%16)ccc%15n%14)s%13)ccc%12n%11)s%10)ccc9n8)s7)ccc6n5)s4)ccc3n2)c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,3.0,5.548163816722461,2.0120144411915986,2.7019044974912774
18_2_000000111111,-5.1981,-3.2999,3.0039999999999996,2.7177,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18ccccc%18n%17)ccc%16n%15)ccc%14n%13)ccc%12n%11)ccc%10n9)ccc8n7)s6)s5)s4)s3)s2)c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,3.0,5.2144603756958,2.030051427670202,2.5502242270665634
44_2_000111,-5.4729,-3.5971,2.847,5.6726,c1csc(-c2ccc(-c3ccc(-c4ncc(-c5ncc(-c6ncc(-c7ccc(-c8ccc(-c9ccc(-c%10ncc(-c%11ncc(-c%12nccc%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)s9)s8)s7)c7ncccc67)c6ncccc56)c5ncccc45)s3)s2)c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",45.0,3.0,5.464943045988416,2.2853177315483486,2.4639423341075775
0_2_000000111111,-4.439,-2.7839,2.812,5.3713,c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccs%12)s%11)s%10)s9)s8)s7)[nH]6)[nH]5)[nH]4)[nH]3)[nH]2)c1,BrC1=CC=C(Br)N1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)N1', 'BrC1=CC=C(Br)S1']",1.0,3.0,4.522533901827079,1.586856902767364,2.4447075172058925
0_2_01,-4.5063,-2.4025,2.8310000000000004,5.8752,c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccs%12)[nH]%11)s%10)[nH]9)s8)[nH]7)s6)[nH]5)s4)[nH]3)s2)c1,BrC1=CC=C(Br)N1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)N1', 'BrC1=CC=C(Br)S1']",1.0,3.0,4.583878456815045,1.2592708721511965,2.4551492749525217
1_2_0011,-4.9887,-2.911,2.6719999999999997,4.4258,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccs%12)s%11)o%10)o9)s8)s7)o6)o5)s4)s3)o2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=CC=C(Br)O1', 'BrC1=CC=C(Br)S1']",2.0,3.0,5.023590393311252,1.696023616168819,2.3677682495991537
1_2_01,-4.9781,-2.8907,2.675,4.3447,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccs%12)o%11)s%10)o9)s8)o7)s6)o5)s4)o3)s2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)O1', 'BrC1=CC=C(Br)S1']",2.0,3.0,5.0139283980234,1.6785878625728352,2.3694169481907266
49_2_000000111111,-4.8304,-3.2087,2.763,11.7413,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13cc%14sc%15cc(-c%16cc%17sc%18cc(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)sc%18c%17s%16)sc%15c%14s%13)sc%12c%11s%10)sc9c8s7)s6)s5)s4)s3)s2)c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']",50.0,3.0,4.879298520286066,1.9517193721059796,2.4177787735435343
49_2_01,-4.8369,-3.2112,2.762,10.5745,c1csc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16cc(-c%17ccc(-c%18cc%19sc%20cc(-c%21ccc(-c%22cc%23sc%24ccsc%24c%23s%22)s%21)sc%20c%19s%18)s%17)sc%16c%15s%14)s%13)sc%12c%11s%10)s9)sc8c7s6)s5)sc4c3s2)c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']",50.0,3.0,4.885223328717296,1.9538666324010516,2.417229207346343
49_2_000111,-4.8338,-3.213,2.766,9.1663,c1csc(-c2ccc(-c3ccc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16cc%17sc%18cc(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)sc%18c%17s%16)s%15)s%14)s%13)sc%12c%11s%10)sc9c8s7)sc6c5s4)s3)s2)c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']",50.0,3.0,4.882397650850094,1.9554126598135033,2.419427472135107
49_2_0011,-4.8505,-3.2231,2.7680000000000002,6.1831,c1csc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16cc(-c%17ccc(-c%18ccc(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)s%18)s%17)sc%16c%15s%14)sc%13c%12s%11)s%10)s9)sc8c7s6)sc5c4s3)s2)c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']",50.0,3.0,4.897619850973408,1.964087591405594,2.4205266045294893
37_2_000111,-5.4075,-3.3087,3.08,4.5459,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cnncc%12%13)c%12cnncc%11%12)c%11cnncc%10%11)s9)s8)s7)c7cnncc67)c6cnncc56)c5cnncc45)s3)s2)c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",38.0,3.0,5.405330358080347,2.0376097839088554,2.591991258053079
37_2_01,-5.7687,-3.3871,3.2569999999999997,5.9246,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cnncc%12%13)s%11)c%11cnncc%10%11)s9)c9cnncc89)s7)c7cnncc67)s5)c5cnncc45)s3)c3cnncc23)c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",38.0,3.0,5.734567405058851,2.10494786676231,2.689264474955885
37_2_000000111111,-5.1427,-3.2518,2.966,4.8327,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cnncc%12%13)c%12cnncc%11%12)c%11cnncc%10%11)c%10cnncc9%10)c9cnncc89)c8cnncc78)s6)s5)s4)s3)s2)c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",38.0,3.0,5.163962777681931,1.988738139593019,2.5293407115733055
38_2_01,-5.5147,-3.596,2.8089999999999997,5.9801,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cncnc%12%13)s%11)c%11cncnc%10%11)s9)c9cncnc89)s7)c7cncnc67)s5)c5cncnc45)s3)c3cncnc23)c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",39.0,3.0,5.503044121746171,2.284372937018517,2.4430588186143196
24_2_000111,-5.3943,-3.5012,3.127,5.8232,c1csc(-c2ccc(-c3ccc(-c4cc5ccc(-c6cc7ccc(-c8cc9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cc%14ccc(-c%15cc%16ccc(-c%17cc%18cccnc%18cn%17)nc%16cn%15)nc%14cn%13)s%12)s%11)s%10)nc9cn8)nc7cn6)nc5cn4)s3)s2)c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)S1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25.0,3.0,5.393298439420003,2.202948826629391,2.6178208693210556
24_2_01,-5.7316,-3.4696,3.2760000000000002,9.353,c1csc(-c2cc3ccc(-c4ccc(-c5cc6ccc(-c7ccc(-c8cc9ccc(-c%10ccc(-c%11cc%12ccc(-c%13ccc(-c%14cc%15ccc(-c%16ccc(-c%17cc%18cccnc%18cn%17)s%16)nc%15cn%14)s%13)nc%12cn%11)s%10)nc9cn8)s7)nc6cn5)s4)nc3cn2)c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)S1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25.0,3.0,5.700750421551369,2.175807456499682,2.699706232702514
46_2_000000111111,-5.2011,-3.757,2.94,4.4973,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7nnc(-c8nnc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)s6)s5)s4)s3)s2)c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)S1']",47.0,3.0,5.21719490266406,2.4226565000211466,2.5150519904463398
43_2_01,-5.745,-3.6884,2.951,6.8266,c1csc(-c2ncc(-c3ccc(-c4ncc(-c5ccc(-c6ncc(-c7ccc(-c8ncc(-c9ccc(-c%10ncc(-c%11ccc(-c%12nccc%13cnccc%12%13)s%11)c%11cnccc%10%11)s9)c9cnccc89)s7)c7cnccc67)s5)c5cnccc45)s3)c3cnccc23)c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",44.0,3.0,5.712964642009597,2.363735677524374,2.5210972186154406
43_2_000000111111,-5.1873,-3.759,2.958,5.21,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13cnccc%12%13)c%12cnccc%11%12)c%11cnccc%10%11)c%10cnccc9%10)c9cnccc89)c8cnccc78)s6)s5)s4)s3)s2)c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",44.0,3.0,5.204616078610063,2.424374308257204,2.524944181995778
43_2_000111,-5.4992,-3.7228,2.884,5.1442,c1csc(-c2ccc(-c3ccc(-c4ncc(-c5ncc(-c6ncc(-c7ccc(-c8ccc(-c9ccc(-c%10ncc(-c%11ncc(-c%12nccc%13cnccc%12%13)c%12cnccc%11%12)c%11cnccc%10%11)s9)s8)s7)c7cnccc67)c6cnccc56)c5cnccc45)s3)s2)c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",44.0,3.0,5.488915732410161,2.393281979184563,2.484276283403644
19_2_000111,-5.2964,-3.144,3.168,3.8653,c1csc(-c2ccc(-c3ccc(-c4cnc5cc(-c6cnc7cc(-c8cnc9cc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cnc%14cc(-c%15cnc%16cc(-c%17cnc%18ccccc%18c%17)ccc%16c%15)ccc%14c%13)s%12)s%11)s%10)ccc9c8)ccc7c6)ccc5c4)s3)s2)c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,3.0,5.304061709355786,1.8961482756695194,2.640353083405887
19_2_01,-5.4997,-3.2221,3.262,8.8986,c1csc(-c2cnc3cc(-c4ccc(-c5cnc6cc(-c7ccc(-c8cnc9cc(-c%10ccc(-c%11cnc%12cc(-c%13ccc(-c%14cnc%15cc(-c%16ccc(-c%17cnc%18ccccc%18c%17)s%16)ccc%15c%14)s%13)ccc%12c%11)s%10)ccc9c8)s7)ccc6c5)s4)ccc3c2)c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)S1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,3.0,5.489371486904871,1.963228687287565,2.69201230594184
35_2_0011,-5.4755,-3.0635,3.345,5.5241,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccncc%12%13)c%12ccncc%11%12)s%10)s9)c9ccncc89)c8ccncc78)s6)s5)c5ccncc45)c4ccncc34)s2)c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",36.0,3.0,5.467312969360908,1.8270064941682045,2.7376263003086923
35_2_000111,-5.3334,-3.0795,3.068,4.6082,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccncc%12%13)c%12ccncc%11%12)c%11ccncc%10%11)s9)s8)s7)c7ccncc67)c6ccncc56)c5ccncc45)s3)s2)c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",36.0,3.0,5.3377875419643255,1.8407489600566644,2.585396463686787
12_2_01,-5.2032,-3.0001,3.052,7.5002,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13occc%12%13)s%11)c%11occc%10%11)s9)c9occc89)s7)c7occc67)s5)c5occc45)s3)c3occc23)c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)S1']",13.0,3.0,5.219109071541841,1.7725519730851813,2.576603404531731
42_2_000111,-5.4754,-3.7029,2.84,6.2554,c1csc(-c2ccc(-c3ccc(-c4ncc(-c5ncc(-c6ncc(-c7ccc(-c8ccc(-c9ccc(-c%10ncc(-c%11ncc(-c%12nccc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)s9)s8)s7)c7cccnc67)c6cccnc56)c5cccnc45)s3)s2)c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",43.0,3.0,5.467221818461965,2.376189787235791,2.4600953707272404
42_2_000000111111,-5.2197,-3.8183,2.845,5.9661,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)c9cccnc89)c8cccnc78)s6)s5)s4)s3)s2)c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']",43.0,3.0,5.234148969867271,2.475307322456309,2.462843201713196
51_2_000000111111,-5.0807,-3.1151,2.949,8.1348,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8cc9oc(-c%10cc%11cc%12oc(-c%13cc%14cc%15oc(-c%16cc%17cc%18oc(-c%19cc%20cc%21oc(-c%22cc%23cc%24occc%24cc%23o%22)cc%21cc%20o%19)cc%18cc%17o%16)cc%15cc%14o%13)cc%12cc%11o%10)cc9cc8o7)s6)s5)s4)s3)s2)c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)S1']",52.0,3.0,5.107449220337892,1.8713259466584882,2.519998086221059
36_2_0011,-5.2825,-3.205,3.028,6.2468,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13cccnc%12%13)c%12cccnc%11%12)s%10)s9)c9cccnc89)c8cccnc78)s6)s5)c5cccnc45)c4cccnc34)s2)c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",37.0,3.0,5.291391734402847,1.9485414268692733,2.563413815799147
30_2_000000111111,-5.1571,-3.0731,3.074,3.7489,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16c(-c%17cccc%18ccncc%17%18)cncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)s6)s5)s4)s3)s2)c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",31.0,3.0,5.17708850712958,1.8352519737012805,2.588693860869933
30_2_000111,-5.3413,-3.0477,3.141,4.9376,c1csc(-c2ccc(-c3ccc(-c4cccc5c(-c6cccc7c(-c8cccc9c(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cccc%14c(-c%15cccc%16c(-c%17cccc%18ccncc%17%18)cncc%15%16)cncc%13%14)s%12)s%11)s%10)cncc89)cncc67)cncc45)s3)s2)c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=CC=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",31.0,3.0,5.344988462980743,1.8134358091033498,2.6255147960817293
39_2_01,-5.3451,-3.7881,2.456,6.355,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)s%11)c%11nccnc%10%11)s9)c9nccnc89)s7)c7nccnc67)s5)c5nccnc45)s3)c3nccnc23)c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",40.0,3.0,5.348452197140539,2.449368418091841,2.249061951005899
39_2_000000111111,-5.1203,-3.6054,2.77,4.7921,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)c9nccnc89)c8nccnc78)s6)s5)s4)s3)s2)c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",40.0,3.0,5.143544976318924,2.292446635727987,2.421625736923871
